"sep=,"
Tyrimo_failai/Online_written_math_quiz(50)/Math_quiz.txt
Target file,Tyrimo_failai/Online_written_math_quiz(50)/GPT4o_Answers_2024_05_20_18_34_11.txt

,levenshtein,jaccard,cosine,npm_cosine,npm_diceCoefficient,npm_jaccardIndex,npm_levenshtein,npm_lcs,npm_longestCommonSubsequence,npm_mlcs,npm_metricLcs,npm_jaroWinkler
35,98.59,93.75,96.82,94.44,96.67,89.47,98.36,98.36,98.36,98.36,98.36,99.34
36,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
37,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
38,96.36,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
39,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
40,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
41,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
42,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
43,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
44,86.57,80.00,94.75,94.74,81.19,90.00,90.38,91.26,91.26,90.38,90.38,96.51
45,98.59,100.00,100.00,97.98,96.55,96.00,98.31,98.31,98.31,98.31,98.31,93.12
46,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
47,98.78,93.75,96.82,95.45,97.14,91.30,98.59,98.59,98.59,98.59,98.59,99.44
48,91.76,60.87,75.93,100.00,99.25,100.00,98.53,99.26,99.26,98.53,98.53,96.27
49,95.83,93.33,95.48,100.00,94.59,100.00,97.37,97.37,97.37,97.37,97.37,97.51
50,98.31,87.50,95.83,100.00,96.70,100.00,97.87,98.92,98.92,97.87,97.87,97.84
